client_id,oof_default_probability
CC_0380267FF063,0.22128917006386079
CC_03882C58148D,0.1804104538050206
CC_03882E114DB2,0.6208844859147481
CC_03896CB41533,0.12256053585552826
CC_038CB2FD4A18,0.5633812202565004
CC_038EF6F3E5FE,0.23826900620694186
CC_038FE7401997,0.19060027453777062
CC_039378B910CE,0.644673344930961
CC_03961B833006,0.5319967574874565
CC_03978E24C066,0.11557240769371117
CC_039942F61C28,0.3896971842963955
CC_0399C4A0B150,0.8254587773774114
CC_039B3016F577,0.38789647229195257
CC_03AB22276C2A,0.13234639462070477
CC_03AC64A666E2,0.23499784052066533
CC_03AFF955A990,0.0831740298186415
CC_03B284A89001,0.21709218997269977
CC_03B2F7DA9AA7,0.11674377723282767
CC_03B328C95751,0.06555317355678267
CC_03B50F841852,0.4058516851685282
CC_03B56F1BF915,0.07176481198354275
CC_03B8554898B1,0.07476454605583385
CC_03BBD8F8A5D4,0.1555303771610441
CC_03BE1A7B8392,0.07351804377467722
CC_03C0B7E9D7C0,0.07578439739352497
CC_03C6774914E6,0.09124003497309544
CC_03C7571BABA7,0.10096039877842719
CC_03CA87B19F7D,0.09871146230609101
CC_03D0D1654B4F,0.11697636123470505
CC_03D1E89D6CBF,0.09877471742477875
CC_03D578C8C89A,0.6050193766597984
CC_03DB0515A3F6,0.08983630701526288
CC_03E2A455C91A,0.19891084905426723
CC_03E32554800E,0.13231476012318638
CC_03E5AD480F5C,0.14033592166839678
CC_03E5C0623FC5,0.23935231181955813
CC_03E5DEC65955,0.20954952128683355
CC_03EA9AE48F7A,0.07127932496503997
CC_03EACC64CE8B,0.14659738415511156
CC_03ED2E16E739,0.12488355287305249
CC_03ED721FECF9,0.23315752720865118
CC_03EE6E5F00C1,0.28660394516032267
CC_03F08C8460A7,0.05782420949993564
CC_03F6A7EB53E4,0.10093389498187781
CC_03F6E05D3907,0.14981452016803581
CC_03F8DF7D32E9,0.07081803793139892
CC_03FE107EAA61,0.7839393487495034
CC_03FF986D2502,0.09756019400955876
CC_040AB80DFBA1,0.7424727488934588
CC_040D8ED6A285,0.092984579435602
CC_040D94E922FA,0.6673820373732433
CC_040E3EEEA715,0.25486038675569905
CC_0413EA4AEBB2,0.05943376465975523
CC_041CF9707B3D,0.18725234110653416
CC_0420CC5C8E4D,0.08539287581740543
CC_0421CB469047,0.1443154102507606
CC_04256E790E70,0.12186554259643703
CC_0426A6F18A53,0.17833387760037053
CC_04299225FBB7,0.054856295341711415
CC_042A511FA68A,0.24334072808527568
CC_042A596887CF,0.44115994880207865
CC_042C04580C48,0.2560945016792652
CC_042F45FBFAF1,0.18273855636110672
CC_0434F6EEB715,0.1895420564222746
CC_0438D6C8561F,0.14001181128864862
CC_04390616DCEE,0.19158588898980017
CC_0439716FD39F,0.08208643030836565
CC_043DCB8C2376,0.4830810219385757
CC_0442A4083E8A,0.17542199471952655
CC_0447B5363EAD,0.1679311572258491
CC_044819458563,0.07257773946166103
CC_044C57511463,0.11867597580754174
CC_044C7084A2B5,0.05929562948154439
CC_0450CCC2C9BE,0.15625605829690015
CC_0456E3578B0B,0.2110689136586225
CC_045B2B5E5D0B,0.7345934614265507
CC_045BA693F15F,0.06136543121552457
CC_045C6B5771A5,0.17497985352650747
CC_045D5AF9A56E,0.08241137414049857
CC_04665AE5479A,0.044387752473015615
CC_046D6D637F50,0.11496040093635784
CC_046F8F942394,0.10163985998640093
CC_0470EB7E3A12,0.25059408382298276
CC_0473990151D2,0.2953855311393159
CC_04746BDB3FD5,0.038470498395019745
CC_0475D3D630A5,0.11884021184517043
CC_04768E606734,0.11407304188794307
CC_0477492CF518,0.6862158236181357
CC_0477F5FDEABD,0.13403183221235196
CC_047968EDD2C9,0.11402348443417347
CC_047B2A826B14,0.08893147615950475
CC_047FF722131C,0.14994295633328858
CC_048166C48C88,0.11777642362800682
CC_04838AAF6AC1,0.0672681174126809
CC_0484835DD87F,0.09217958251062439
CC_04848E1A43F7,0.21325575730601298
CC_0486184A941B,0.1667881352814827
CC_048B97EDE590,0.323102732257725
CC_048D165717F6,0.09761826362654091
CC_0490048405E8,0.16770622181687328
CC_04902E519DA6,0.09130494036397288
CC_04930626BD15,0.3822347827137228
CC_049565896B8C,0.27779142574009186
CC_0499B72E7537,0.2073083010009975
CC_049A02218452,0.49639052649746773
CC_049ED1018745,0.09944967247805954
CC_04A07E9E009E,0.04568846194533422
CC_04A0B1015786,0.1909754252754622
CC_04A32ED149BE,0.24707822187237544
CC_04A391F3061E,0.050929805936110906
CC_04A55FE0E282,0.2645456808848178
CC_04B1297AB948,0.11579271260226465
CC_04B17630AFE9,0.14502806210921512
CC_04B44C0F4658,0.12634136504378396
CC_04B4DF4DEF9B,0.05190100990801131
CC_04B536D8902C,0.03638858381421697
CC_04B5D21FD3E0,0.1329845485681569
CC_04B872D00305,0.556141279086635
CC_04B92BE25F12,0.6740509689855138
CC_04BE90616D5F,0.19867158750615055
CC_04C0024EBCD7,0.6576144424449525
CC_04C41D086D60,0.4243915026701881
CC_04C798BE8C08,0.05469261974539698
CC_04C94749E891,0.3434613632730258
CC_04C99B10486E,0.09291324842547272
CC_04CA7620EAED,0.11510983737094568
CC_04D59F9FB0F8,0.21198250963524895
CC_04D7B1C6DA60,0.055562613162377074
CC_04D9EC4A25B2,0.5050988785986747
CC_04E2390EE5C0,0.11671732780261981
CC_04E2EBA35B5F,0.17242287695434627
CC_04E77CA6B2BD,0.11777078549276805
CC_04EA81365EC5,0.6997769903438006
CC_04EFBBFA491C,0.7153450546423195
CC_04F47438D1D8,0.1379443974736742
CC_04F81D31B942,0.17387611496733596
CC_04F8F9B8BA22,0.11547628117496703
CC_04FDA6443A72,0.24467049549779496
CC_04FE89FB567D,0.15342664628241284
CC_05031263B8A2,0.06594468224401537
CC_050465C58A50,0.06970998979106514
CC_05088407C45A,0.637130610169627
CC_050903E7B725,0.10812487360634211
CC_05099A9E9AB7,0.0666070091100915
CC_0509DE377FF5,0.07968106222097873
CC_050A9DFE5D86,0.24734676106161899
CC_050B315AC07E,0.045917734556814666
CC_050C8316C37C,0.11101460238025984
CC_051318F1CC73,0.1430821681445003
CC_0513A8283954,0.17500541355549798
CC_051AE1FB117C,0.5568647216154401
CC_051EFDF57C79,0.2587295399586657
CC_051F1D61CFC5,0.1812398509799092
CC_0520C32FFFBC,0.0689013570183766
CC_05212FFD2EDB,0.19209734477885926
CC_0523AF460A86,0.11297620197404776
CC_052672AEC348,0.2632195888253258
CC_0526F2E117F6,0.05365144329758992
CC_052DF74932CA,0.13025056587575085
CC_05367A9957C1,0.6666407212250743
CC_05401DB637BD,0.059029597419430146
CC_0543BECF2708,0.4503918440662867
CC_0546E45AA535,0.32132943206698694
CC_054979662E63,0.29890671249688777
CC_0549CE20DF16,0.07624972334745694
CC_054C7A474B42,0.07987942317202235
CC_0550FC4A2855,0.2452844877833083
CC_0552321475B4,0.11230173029670647
CC_0555AC7E72B8,0.07644485714878715
CC_0561D728431F,0.23245549297085413
CC_05638553846E,0.07141120833258524
CC_056534FE3AA5,0.191534141893791
CC_056A2167CC08,0.11829164215155212
CC_056B64B129D8,0.06626473606026813
CC_056D2D00B0F1,0.09455782670994002
CC_056DF0808F42,0.04073436803518912
CC_056E80C4319D,0.092139626133371
CC_0572C5C1B693,0.21134755435729136
CC_05737ABF7471,0.21555758620013493
CC_0574C5CA86C3,0.052320432253212076
CC_0581592873D3,0.08316007248309054
CC_058171DA1DCE,0.06245023473992299
CC_05817D171247,0.1530675034904036
CC_058365FF9381,0.5493760884306265
CC_058663D63B28,0.1934845816746797
CC_05875F50C2BB,0.10746480966985969
CC_0587E8481B1E,0.04669050587734084
CC_0587FB441177,0.10229811536112396
CC_05895C36458F,0.22524775308486378
CC_058CAD85BE76,0.1449849619702526
CC_058FCBC9A7A5,0.2489514777863326
CC_058FE3DBE19C,0.1683597260011059
CC_0591C209D44D,0.15851281615597176
CC_059423BA685C,0.32814154926377337
CC_0597ED80E01C,0.046948507279681105
CC_05990770D80E,0.1531855900064955
CC_059DE359C4E9,0.11322669281520681
CC_05A0FEAEB80D,0.36659866661726653
CC_05A25FC0EF10,0.09908226477391481
CC_05A41EC7FC1A,0.03936154620773162
CC_05A499DEF7C2,0.11682707170806535
CC_05AE049AF9F8,0.21287756551960718
CC_05AF552D4D7E,0.33669105174628877
CC_05B187D40B63,0.23986680492704254
CC_05B333C0DF33,0.13550770905013138
CC_05B7418E17E3,0.1984500193522741
CC_05B82628E3FC,0.0873276506106925
CC_05B9D662F55B,0.22733368186945846
CC_05BA7F073AC7,0.6649861171308592
CC_05BB5B29C712,0.0868770428789446
CC_05BCF8DB31EB,0.05174306232420591
CC_05BFF5F8441B,0.17114137049790928
CC_05C0C2A30E48,0.14370200029675192
CC_05C1A960D798,0.1269786023927212
CC_05C40B4FD93E,0.16566716482302157
CC_05C7BF273F44,0.21765865186436292
CC_05CB514129BF,0.042510710681768316
CC_05CF210DAD47,0.0727040119356284
CC_05D1E269272A,0.19251417568159285
CC_05D280951348,0.044851393110989415
CC_05D2EA214E22,0.0753851383487304
CC_05D3DF98FA6E,0.2799138021767928
CC_05D5AA070631,0.0393592552334522
CC_05D75D92F18D,0.4452950324289425
CC_05D8B4F654FB,0.08868585830813738
CC_05D93F9C9263,0.17911748649217277
CC_05DA227E1279,0.18402085176015096
CC_05DD18EFE70D,0.3288088522072199
CC_05E50ECB4120,0.0708336663618586
CC_05E5C2974C92,0.3905430966394656
CC_05E66A6CF95F,0.1428082725440519
CC_05E740122DA3,0.37710786922973466
CC_05E7449D6D40,0.13475580144581067
CC_05EAD48778B4,0.2425214730073642
CC_05EB1A70EBA1,0.18549886210092456
CC_05ECE028DC99,0.125074043389673
CC_05EDAB693883,0.3001318212110627
CC_05F4EE3EA33F,0.22132154742302723
CC_05FF76458CD4,0.7967446366811077
CC_060081B57BBE,0.10398169241874937
CC_06051E695A93,0.2096045468251846
CC_060605FE00D6,0.08162033216101731
CC_060801A0977D,0.2520597676569304
CC_0608CC4E539B,0.1086311064843433
CC_060C45819C51,0.1753143707580976
CC_060F6C44B33D,0.15761520753166752
CC_060F8B7BC60D,0.09096739271536958
CC_060FD5AFB58E,0.11717144128031091
CC_0610B20E8F48,0.07640640712063507
CC_06124F8FD320,0.146948498834818
CC_061BC8E3DE42,0.061101051870204134
CC_061D40D5762D,0.18038658636745847
CC_0622A2C12608,0.08006631427586425
CC_0624F662E890,0.6627474177373563
CC_062637694AE9,0.26794543204400467
CC_062A1582A115,0.1859372183873132
CC_062CFA78A83E,0.06994077839248337
CC_062D74137543,0.05415680092146859
CC_062DE3F4E88E,0.10423656395662047
CC_062E2E3C61B1,0.23831426797508498
CC_063368598D75,0.43447835759179243
CC_0634F2A2BCFB,0.1398101909382227
CC_063AAE18B191,0.10287249904358611
CC_063BE9A0D596,0.16317576004500128
CC_0642F32E4269,0.19324831187360444
CC_064C00719BB8,0.12400981936481223
CC_064C0D35A26F,0.04391872507803425
CC_064D2E8DB3D1,0.08258331430442659
CC_064F7F9ED8A7,0.7044560481700626
CC_06504D2ED9F8,0.09864232751879862
CC_065331827C68,0.37204791213764105
CC_0653E6DDCCA5,0.20611898970532536
CC_0655D2EEE5AD,0.11159180913174516
CC_06583E4D8D79,0.12068794527017583
CC_0659066EA610,0.44188156224154806
CC_065995CD97A8,0.059918122113544324
CC_065BC4CCE667,0.16731922059595478
CC_065CCC409116,0.31587120695845866
CC_06645DBDB980,0.04806653803665474
CC_066718F9929A,0.08469940163711767
CC_066C346397C8,0.7621205608063821
CC_0670B4700541,0.06491821726994217
CC_0672E060DD15,0.31096983153518953
CC_06742641549F,0.17565250726411308
CC_06780E835690,0.09811022281303389
CC_067B9953AC9F,0.09041948184787256
CC_067BD66D2A51,0.05585009696250366
CC_067DD53F00A3,0.30226651210689315
CC_067FAEEB477D,0.049565506738568466
CC_068030BC4536,0.2201697921777447
CC_06805E9F0B8D,0.06820037421043144
CC_0680A7682B38,0.051223996324090124
CC_06875B891C05,0.27954129739806727
CC_0689E4EDE638,0.05120356386503096
CC_068B766943E8,0.3962250643126905
CC_068D28040E79,0.19941842855677133
CC_0690EBC2F4E7,0.16780817247119573
CC_069303947F6C,0.08428561456127223
CC_06933405185C,0.23570618974632068
CC_0694EDF7CEE0,0.10508556093602317
CC_06951CE4EB9C,0.031018286153298175
CC_069A2AD95246,0.1675384246342312
CC_069B459967D8,0.1196971732741419
CC_069C4809C16E,0.18369044294001233
CC_069EA724B3ED,0.13908742491515128
CC_069FAD1B089D,0.19335923310850137
CC_06A076914192,0.12993943084198104
CC_06A624DED5C1,0.12999376064877682
CC_06A63EB4CD74,0.07624899169652125
CC_06A6DCA7FAE8,0.542062779524796
CC_06AB81AE84F0,0.1502371897142984
CC_06AFA53183A8,0.7193100773520686
CC_06AFD74E43A1,0.3113629196910345
CC_06B218AC1B76,0.04955835014848658
CC_06B37355486D,0.4058489033801355
CC_06B467AEB70E,0.0862587823962582
CC_06B5ED43139E,0.2629191280043147
CC_06B9703A9FA7,0.18689879377154886
CC_06BA285FC470,0.05950669782593031
CC_06BD9FBABCD8,0.14082349774054356
CC_06C2B17C7E3B,0.278085303079739
CC_06C3FB7D4638,0.07712883827168514
CC_06C70A08BE8E,0.21203397918319622
CC_06C7EC4D3773,0.140477127795306
CC_06C93563AF1A,0.4759860257212772
CC_06CA576A2375,0.62903331351527
